,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
69,Detroit Pistons,Boston Celtics,29,28,24,27,30,25,34,28,13.11.2022
70,Boston Celtics,Denver Nuggets,33,33,31,34,25,32,34,21,12.11.2022
71,Boston Celtics,Detroit Pistons,29,34,32,33,21,28,30,33,10.11.2022
72,Memphis Grizzlies,Boston Celtics,34,20,31,21,28,37,19,25,08.11.2022
73,New York Knicks,Boston Celtics,29,37,30,22,32,35,34,32,06.11.2022
74,Boston Celtics,Chicago Bulls,26,37,30,30,31,26,30,32,05.11.2022
75,Cleveland Cavaliers,Boston Celtics,35,15,33,24,27,29,20,31,"03.11.2022
AOT"
76,Boston Celtics,Washington Wizards,34,24,29,25,15,32,21,26,30.10.2022
77,Boston Celtics,Cleveland Cavaliers,34,41,24,15,33,29,33,19,"29.10.2022
AOT"
78,Chicago Bulls,Boston Celtics,30,35,35,20,39,15,25,23,25.10.2022
79,Orlando Magic,Boston Celtics,33,35,26,26,36,32,31,27,23.10.2022
80,Miami Heat,Boston Celtics,22,29,26,27,30,29,30,22,22.10.2022
81,Boston Celtics,Philadelphia 76ers,24,39,35,28,29,34,25,29,19.10.2022
82,Toronto Raptors,Boston Celtics,35,28,35,29,36,30,32,29,"15.10.2022
AOT"
83,Charlotte Hornets,Boston Celtics,35,27,22,19,22,35,36,19,08.10.2022
84,Boston Celtics,Toronto Raptors,27,35,28,20,22,24,26,38,"06.10.2022
AOT"
85,Boston Celtics,Charlotte Hornets,29,39,39,27,24,22,31,16,02.10.2022
86,Boston Celtics,Brooklyn Nets,22,30,17,26,23,23,26,30,17.07.2022
87,Boston Celtics,Memphis Grizzlies,24,27,28,29,16,23,24,28,14.07.2022
88,Golden State Warriors,Boston Celtics,18,26,25,23,38,26,21,18,13.07.2022
89,Boston Celtics,Milwaukee Bucks,22,30,28,31,24,20,39,26,12.07.2022
90,Miami Heat,Boston Celtics,24,33,14,17,25,22,14,17,09.07.2022
91,Boston Celtics,Golden State Warriors,22,17,27,24,27,27,22,27,17.06.2022
92,Golden State Warriors,Boston Celtics,27,24,24,29,16,23,35,20,14.06.2022
93,Boston Celtics,Golden State Warriors,28,26,24,19,27,22,30,28,11.06.2022
94,Boston Celtics,Golden State Warriors,33,35,25,23,22,34,33,11,09.06.2022
95,Golden State Warriors,Boston Celtics,31,21,35,20,30,20,14,24,06.06.2022
96,Golden State Warriors,Boston Celtics,32,22,38,16,28,28,24,40,03.06.2022
97,Miami Heat,Boston Celtics,17,32,26,21,32,23,27,18,30.05.2022
98,Boston Celtics,Miami Heat,22,24,29,28,29,19,34,29,28.05.2022
99,Miami Heat,Boston Celtics,19,23,16,22,17,20,32,24,26.05.2022
100,Boston Celtics,Miami Heat,29,28,19,26,11,22,19,30,24.05.2022
101,Boston Celtics,Miami Heat,18,29,25,31,39,23,25,22,22.05.2022
102,Miami Heat,Boston Celtics,24,21,26,31,35,35,26,31,20.05.2022
103,Miami Heat,Boston Celtics,25,29,39,25,28,34,14,31,18.05.2022
104,Boston Celtics,Milwaukee Bucks,20,28,31,30,26,17,21,17,15.05.2022
105,Milwaukee Bucks,Boston Celtics,26,17,27,25,28,25,29,26,14.05.2022
106,Boston Celtics,Milwaukee Bucks,26,28,32,21,28,19,30,33,12.05.2022
107,Milwaukee Bucks,Boston Celtics,25,23,32,28,18,29,26,43,10.05.2022
108,Milwaukee Bucks,Boston Celtics,22,24,34,23,19,31,17,34,07.05.2022
109,Boston Celtics,Milwaukee Bucks,32,33,18,26,21,19,26,20,04.05.2022
110,Boston Celtics,Milwaukee Bucks,24,22,24,19,27,29,22,23,01.05.2022
111,Brooklyn Nets,Boston Celtics,26,24,28,34,30,28,32,26,26.04.2022
112,Brooklyn Nets,Boston Celtics,25,25,22,31,30,23,28,28,24.04.2022
113,Boston Celtics,Brooklyn Nets,24,31,30,29,33,32,25,17,21.04.2022
114,Boston Celtics,Brooklyn Nets,29,32,35,19,28,33,24,29,17.04.2022
115,Memphis Grizzlies,Boston Celtics,25,24,30,31,32,40,32,35,11.04.2022
116,Milwaukee Bucks,Boston Celtics,36,33,33,25,29,30,38,24,08.04.2022
117,Chicago Bulls,Boston Celtics,19,32,16,27,32,35,24,26,07.04.2022
118,Boston Celtics,Washington Wizards,35,35,34,40,22,37,20,23,03.04.2022
119,Boston Celtics,Indiana Pacers,37,31,28,32,28,33,30,32,02.04.2022
120,Boston Celtics,Miami Heat,29,23,31,15,25,28,26,27,31.03.2022
121,Toronto Raptors,Boston Celtics,30,29,21,26,38,20,22,26,"29.03.2022
AOT"
122,Boston Celtics,Minnesota Timberwolves,34,38,34,28,30,19,31,32,27.03.2022
123,Boston Celtics,Utah Jazz,39,29,25,32,24,21,23,29,24.03.2022
124,Oklahoma City Thunder,Boston Celtics,21,30,33,39,38,27,43,24,22.03.2022
125,Denver Nuggets,Boston Celtics,27,16,32,29,33,35,30,26,21.03.2022
126,Sacramento Kings,Boston Celtics,26,22,31,18,32,35,25,34,19.03.2022
127,Golden State Warriors,Boston Celtics,17,15,37,19,23,25,31,31,17.03.2022
128,Boston Celtics,Dallas Mavericks,20,27,26,19,18,20,38,19,13.03.2022
129,Boston Celtics,Detroit Pistons,32,29,31,22,34,28,28,13,12.03.2022
130,Charlotte Hornets,Boston Celtics,22,26,30,23,29,23,35,28,10.03.2022
131,Boston Celtics,Brooklyn Nets,29,29,31,37,34,26,30,30,06.03.2022
132,Boston Celtics,Memphis Grizzlies,26,21,36,37,20,25,27,35,04.03.2022
133,Boston Celtics,Atlanta Hawks,19,32,31,25,28,37,13,20,02.03.2022
134,Indiana Pacers,Boston Celtics,27,39,27,35,30,25,27,25,27.02.2022
135,Detroit Pistons,Boston Celtics,26,28,28,22,30,26,22,35,26.02.2022
136,Brooklyn Nets,Boston Celtics,22,30,22,32,35,32,30,32,25.02.2022
137,Boston Celtics,Detroit Pistons,25,27,31,28,23,25,36,28,17.02.2022
138,Philadelphia 76ers,Boston Celtics,22,20,16,29,32,37,32,34,16.02.2022
139,Boston Celtics,Atlanta Hawks,17,28,42,18,28,27,23,17,13.02.2022
140,Boston Celtics,Denver Nuggets,30,21,25,32,32,28,19,23,12.02.2022
141,Brooklyn Nets,Boston Celtics,16,27,28,20,35,34,28,29,09.02.2022
142,Orlando Magic,Boston Celtics,15,24,22,22,21,28,29,38,07.02.2022
143,Detroit Pistons,Boston Celtics,16,15,25,37,28,18,32,24,05.02.2022
144,Boston Celtics,Charlotte Hornets,27,27,34,25,22,31,25,29,03.02.2022
145,Boston Celtics,Miami Heat,27,27,40,28,14,31,25,22,01.02.2022
146,New Orleans Pelicans,Boston Celtics,15,19,36,27,27,25,26,29,30.01.2022
147,Atlanta Hawks,Boston Celtics,32,30,18,28,20,27,30,15,29.01.2022
148,Boston Celtics,Sacramento Kings,38,25,34,31,13,17,25,20,26.01.2022
149,Washington Wizards,Boston Celtics,25,20,24,18,31,29,31,25,23.01.2022
150,Boston Celtics,Portland Trail Blazers,25,33,24,23,30,24,29,26,22.01.2022
151,Boston Celtics,Charlotte Hornets,27,21,26,28,25,31,30,25,20.01.2022
152,Boston Celtics,New Orleans Pelicans,18,21,32,33,29,17,23,23,17.01.2022
153,Boston Celtics,Chicago Bulls,32,22,30,30,22,27,34,29,16.01.2022
154,Philadelphia 76ers,Boston Celtics,32,23,28,28,14,21,31,33,15.01.2022
155,Indiana Pacers,Boston Celtics,25,24,22,29,35,19,33,32,13.01.2022
156,Boston Celtics,Indiana Pacers,23,19,26,21,17,22,21,29,"11.01.2022
AOT"
157,Boston Celtics,New York Knicks,21,23,32,23,26,16,18,15,09.01.2022
158,New York Knicks,Boston Celtics,18,29,30,31,25,38,21,21,07.01.2022
159,Boston Celtics,San Antonio Spurs,30,26,21,20,30,28,22,19,06.01.2022
160,Boston Celtics,Orlando Magic,28,17,20,35,19,23,35,23,"03.01.2022
AOT"
161,Boston Celtics,Phoenix Suns,32,35,33,23,20,21,36,31,31.12.2021
162,Boston Celtics,Los Angeles Clippers,21,19,23,19,26,21,22,22,30.12.2021
163,Minnesota Timberwolves,Boston Celtics,23,22,29,34,29,27,23,24,28.12.2021
