,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
223,Dallas Mavericks,New York Knicks,25,27,27,30,34,22,27,34,17.04.2021
224,Memphis Grizzlies,Dallas Mavericks,34,26,29,24,32,25,26,31,15.04.2021
225,Dallas Mavericks,Philadelphia 76ers,26,22,21,26,30,30,28,25,13.04.2021
226,Dallas Mavericks,San Antonio Spurs,26,30,33,28,26,25,37,31,12.04.2021
227,Dallas Mavericks,Milwaukee Bucks,29,26,25,36,31,25,28,17,09.04.2021
228,Houston Rockets,Dallas Mavericks,24,23,28,27,23,19,22,29,08.04.2021
229,Dallas Mavericks,Utah Jazz,27,23,37,24,25,17,27,34,06.04.2021
230,Washington Wizards,Dallas Mavericks,19,28,20,20,24,28,23,34,04.04.2021
231,New York Knicks,Dallas Mavericks,25,21,23,17,22,27,23,27,03.04.2021
232,Boston Celtics,Dallas Mavericks,25,20,28,35,30,34,26,23,01.04.2021
233,Oklahoma City Thunder,Dallas Mavericks,24,39,20,23,33,38,29,27,30.03.2021
234,New Orleans Pelicans,Dallas Mavericks,35,18,27,32,20,33,25,25,28.03.2021
235,Dallas Mavericks,Indiana Pacers,29,19,27,19,31,30,21,27,27.03.2021
236,Minnesota Timberwolves,Dallas Mavericks,33,22,18,35,30,26,32,40,25.03.2021
237,Portland Trail Blazers,Dallas Mavericks,30,24,15,23,27,38,38,29,22.03.2021
238,Portland Trail Blazers,Dallas Mavericks,37,27,29,32,33,27,38,21,20.03.2021
239,Dallas Mavericks,Los Angeles Clippers,24,32,21,28,29,22,20,18,18.03.2021
240,Dallas Mavericks,Los Angeles Clippers,23,27,28,21,31,24,30,24,16.03.2021
241,Denver Nuggets,Dallas Mavericks,29,22,22,30,28,34,31,23,14.03.2021
242,Oklahoma City Thunder,Dallas Mavericks,35,27,27,27,19,28,27,34,12.03.2021
243,Dallas Mavericks,San Antonio Spurs,27,25,35,28,32,27,27,18,11.03.2021
244,Dallas Mavericks,Oklahoma City Thunder,25,24,26,12,23,19,19,17,04.03.2021
245,Orlando Magic,Dallas Mavericks,33,25,28,38,29,32,34,35,02.03.2021
246,Brooklyn Nets,Dallas Mavericks,26,38,18,16,38,30,26,21,28.02.2021
247,Philadelphia 76ers,Dallas Mavericks,23,36,27,25,22,21,25,29,26.02.2021
248,Dallas Mavericks,Boston Celtics,34,21,25,30,31,25,20,31,24.02.2021
249,Dallas Mavericks,Memphis Grizzlies,26,28,27,21,13,23,26,30,23.02.2021
250,Dallas Mavericks,Portland Trail Blazers,25,36,30,27,34,24,45,18,15.02.2021
251,Dallas Mavericks,New Orleans Pelicans,27,42,39,35,34,31,36,29,13.02.2021
252,Dallas Mavericks,Atlanta Hawks,33,19,29,37,32,30,28,27,11.02.2021
