,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
141,Memphis Grizzlies,San Antonio Spurs,32,31,27,28,26,35,18,26,01.01.2022
142,San Antonio Spurs,Utah Jazz,27,16,27,34,34,19,29,28,28.12.2021
143,San Antonio Spurs,Detroit Pistons,38,40,41,25,30,24,26,29,27.12.2021
144,Los Angeles Lakers,San Antonio Spurs,24,31,37,18,33,33,39,33,24.12.2021
145,Los Angeles Clippers,San Antonio Spurs,27,21,17,27,35,27,30,24,21.12.2021
146,Sacramento Kings,San Antonio Spurs,37,26,28,30,27,29,29,29,20.12.2021
147,Utah Jazz,San Antonio Spurs,37,36,23,30,36,23,41,28,18.12.2021
148,San Antonio Spurs,Charlotte Hornets,31,26,25,33,46,27,37,21,16.12.2021
149,San Antonio Spurs,New Orleans Pelicans,28,26,29,29,26,26,30,15,13.12.2021
150,San Antonio Spurs,Denver Nuggets,29,27,18,38,28,44,31,24,12.12.2021
151,San Antonio Spurs,Denver Nuggets,37,37,26,23,29,36,25,21,10.12.2021
152,San Antonio Spurs,New York Knicks,28,28,25,28,28,34,33,26,08.12.2021
153,Phoenix Suns,San Antonio Spurs,26,25,28,29,33,15,22,34,07.12.2021
154,Golden State Warriors,San Antonio Spurs,21,37,30,19,36,31,32,13,05.12.2021
155,Portland Trail Blazers,San Antonio Spurs,22,25,18,18,32,36,16,30,03.12.2021
156,San Antonio Spurs,Washington Wizards,20,25,39,32,20,31,27,21,30.11.2021
157,San Antonio Spurs,Boston Celtics,30,22,18,26,14,23,26,25,27.11.2021
158,San Antonio Spurs,Atlanta Hawks,27,31,25,23,27,38,38,21,25.11.2021
159,San Antonio Spurs,Phoenix Suns,20,24,31,36,24,33,33,25,23.11.2021
160,Minnesota Timberwolves,San Antonio Spurs,34,32,27,22,20,33,25,12,19.11.2021
161,Los Angeles Clippers,San Antonio Spurs,25,32,26,23,20,33,18,21,17.11.2021
162,Los Angeles Lakers,San Antonio Spurs,34,26,30,24,29,26,24,27,14.11.2021
163,San Antonio Spurs,Dallas Mavericks,22,35,20,32,31,37,34,21,13.11.2021
164,San Antonio Spurs,Sacramento Kings,34,37,33,32,20,34,33,30,11.11.2021
165,Oklahoma City Thunder,San Antonio Spurs,14,31,34,20,28,27,14,25,08.11.2021
166,Orlando Magic,San Antonio Spurs,20,16,26,27,30,19,23,30,06.11.2021
167,San Antonio Spurs,Dallas Mavericks,28,30,25,25,28,31,22,28,04.11.2021
168,Indiana Pacers,San Antonio Spurs,43,35,31,22,33,23,27,35,02.11.2021
169,Milwaukee Bucks,San Antonio Spurs,24,23,20,26,27,18,24,33,31.10.2021
170,Dallas Mavericks,San Antonio Spurs,15,32,29,28,25,24,27,23,29.10.2021
171,San Antonio Spurs,Los Angeles Lakers,29,33,35,17,27,34,24,29,"27.10.2021
AOT"
172,San Antonio Spurs,Milwaukee Bucks,32,20,29,30,32,24,29,36,24.10.2021
173,Denver Nuggets,San Antonio Spurs,26,27,26,23,22,28,20,26,23.10.2021
174,San Antonio Spurs,Orlando Magic,32,29,33,29,28,21,22,26,21.10.2021
175,San Antonio Spurs,Houston Rockets,30,35,31,30,21,28,30,19,16.10.2021
176,Orlando Magic,San Antonio Spurs,17,23,24,36,28,21,32,20,10.10.2021
177,San Antonio Spurs,Miami Heat,17,28,32,28,24,30,24,31,09.10.2021
178,Detroit Pistons,San Antonio Spurs,39,15,30,31,22,29,25,29,07.10.2021
179,San Antonio Spurs,Utah Jazz,24,25,38,24,18,20,23,24,05.10.2021
180,Oklahoma City Thunder,San Antonio Spurs,26,33,27,30,16,21,27,27,16.08.2021
181,San Antonio Spurs,Brooklyn Nets,30,23,23,24,20,28,29,27,15.08.2021
182,Charlotte Hornets,San Antonio Spurs,18,33,25,29,23,31,26,26,12.08.2021
183,San Antonio Spurs,Chicago Bulls,26,26,17,20,14,23,29,26,11.08.2021
184,Minnesota Timberwolves,San Antonio Spurs,22,27,18,24,20,18,26,25,10.08.2021
185,Memphis Grizzlies,San Antonio Spurs,14,21,31,16,22,11,16,28,07.08.2021
186,Utah Jazz Blue,San Antonio Spurs,24,13,20,21,18,8,13,15,05.08.2021
187,Utah Jazz White,San Antonio Spurs,17,17,28,25,10,21,12,15,04.08.2021
188,Memphis Grizzlies,San Antonio Spurs,38,18,16,28,19,30,16,31,20.05.2021
189,San Antonio Spurs,Phoenix Suns,23,38,24,36,27,25,37,34,16.05.2021
190,San Antonio Spurs,Phoenix Suns,17,30,23,33,34,34,41,31,15.05.2021
191,New York Knicks,San Antonio Spurs,20,26,27,29,18,25,34,21,14.05.2021
192,Brooklyn Nets,San Antonio Spurs,35,22,39,32,20,31,30,35,13.05.2021
193,San Antonio Spurs,Milwaukee Bucks,45,42,26,33,36,28,29,32,11.05.2021
194,Portland Trail Blazers,San Antonio Spurs,27,30,33,34,26,21,28,27,09.05.2021
195,Sacramento Kings,San Antonio Spurs,21,28,32,23,25,27,26,35,08.05.2021
196,Utah Jazz,San Antonio Spurs,38,28,34,26,26,16,21,31,06.05.2021
197,Utah Jazz,San Antonio Spurs,31,29,29,21,22,21,29,27,04.05.2021
198,San Antonio Spurs,Philadelphia 76ers,27,25,27,28,37,24,28,18,"03.05.2021
AOT"
199,Boston Celtics,San Antonio Spurs,16,32,42,38,39,38,26,25,"01.05.2021
AOT"
200,Miami Heat,San Antonio Spurs,31,24,27,34,20,34,20,37,29.04.2021
201,Washington Wizards,San Antonio Spurs,34,28,33,38,38,27,30,38,"27.04.2021
AOT"
202,New Orleans Pelicans,San Antonio Spurs,24,28,32,24,31,30,24,25,25.04.2021
203,San Antonio Spurs,Detroit Pistons,26,31,25,24,25,22,23,21,23.04.2021
204,San Antonio Spurs,Miami Heat,27,26,19,15,27,24,26,30,22.04.2021
205,Indiana Pacers,San Antonio Spurs,21,23,22,28,36,19,27,27,20.04.2021
206,Phoenix Suns,San Antonio Spurs,19,26,23,17,28,36,23,24,18.04.2021
207,San Antonio Spurs,Portland Trail Blazers,31,26,28,21,28,20,35,24,17.04.2021
208,Toronto Raptors,San Antonio Spurs,30,28,27,32,32,25,25,30,15.04.2021
209,Orlando Magic,San Antonio Spurs,16,21,24,36,28,32,29,31,13.04.2021
210,Dallas Mavericks,San Antonio Spurs,26,30,33,28,26,25,37,31,12.04.2021
211,Denver Nuggets,San Antonio Spurs,36,25,35,25,26,24,33,36,10.04.2021
212,Denver Nuggets,San Antonio Spurs,30,24,27,25,32,18,24,22,08.04.2021
213,San Antonio Spurs,Cleveland Cavaliers,26,21,33,21,28,29,43,25,06.04.2021
214,San Antonio Spurs,Indiana Pacers,33,26,38,29,32,35,31,28,"04.04.2021
AOT"
215,San Antonio Spurs,Atlanta Hawks,22,26,32,30,32,22,30,26,"02.04.2021
AOT"
216,San Antonio Spurs,Sacramento Kings,33,36,28,23,27,26,29,24,01.04.2021
217,San Antonio Spurs,Sacramento Kings,31,29,31,24,27,41,29,35,30.03.2021
218,San Antonio Spurs,Chicago Bulls,33,32,31,24,20,19,34,31,28.03.2021
219,San Antonio Spurs,Los Angeles Clippers,27,28,13,17,30,19,23,26,26.03.2021
220,San Antonio Spurs,Los Angeles Clippers,29,24,31,17,41,26,35,32,25.03.2021
221,San Antonio Spurs,Charlotte Hornets,21,24,24,28,31,24,19,26,23.03.2021
222,Milwaukee Bucks,San Antonio Spurs,26,31,31,32,33,17,34,29,21.03.2021
223,Cleveland Cavaliers,San Antonio Spurs,22,20,24,44,25,29,27,35,20.03.2021
224,Chicago Bulls,San Antonio Spurs,31,27,22,19,17,23,27,39,18.03.2021
225,Detroit Pistons,San Antonio Spurs,24,26,25,24,24,36,35,14,16.03.2021
226,Philadelphia 76ers,San Antonio Spurs,33,27,46,28,22,30,21,26,14.03.2021
227,San Antonio Spurs,Orlando Magic,16,31,27,30,29,10,25,13,13.03.2021
228,Dallas Mavericks,San Antonio Spurs,27,25,35,28,32,27,27,18,11.03.2021
229,San Antonio Spurs,Oklahoma City Thunder,24,37,23,18,27,23,31,26,05.03.2021
230,San Antonio Spurs,New York Knicks,25,26,36,32,23,24,21,25,03.03.2021
231,San Antonio Spurs,Brooklyn Nets,21,33,27,27,27,30,24,27,"02.03.2021
AOT"
232,San Antonio Spurs,New Orleans Pelicans,33,34,26,24,32,29,22,31,28.02.2021
233,Oklahoma City Thunder,San Antonio Spurs,28,12,36,26,21,24,28,26,25.02.2021
234,Charlotte Hornets,San Antonio Spurs,33,26,30,21,17,47,25,33,15.02.2021
235,Atlanta Hawks,San Antonio Spurs,29,19,24,42,36,41,33,15,13.02.2021
236,San Antonio Spurs,Golden State Warriors,26,24,20,21,28,22,36,28,10.02.2021
237,San Antonio Spurs,Golden State Warriors,27,27,24,27,36,23,21,20,09.02.2021
238,Houston Rockets,San Antonio Spurs,23,24,30,29,29,22,33,27,07.02.2021
239,San Antonio Spurs,Minnesota Timberwolves,29,25,25,32,33,32,25,18,04.02.2021
240,San Antonio Spurs,Memphis Grizzlies,31,22,30,19,33,36,27,37,02.02.2021
241,San Antonio Spurs,Memphis Grizzlies,27,29,34,22,35,29,36,29,31.01.2021
242,San Antonio Spurs,Denver Nuggets,37,24,26,32,30,25,31,23,30.01.2021
243,San Antonio Spurs,Boston Celtics,25,36,21,28,30,17,37,22,28.01.2021
244,San Antonio Spurs,Washington Wizards,23,25,37,36,26,21,30,24,25.01.2021
245,San Antonio Spurs,Dallas Mavericks,34,24,27,32,37,31,27,27,23.01.2021
246,Golden State Warriors,San Antonio Spurs,36,28,26,31,24,21,26,28,21.01.2021
247,Portland Trail Blazers,San Antonio Spurs,28,26,28,22,32,27,28,38,18.01.2021
248,San Antonio Spurs,Houston Rockets,21,29,25,28,30,23,19,19,16.01.2021
249,San Antonio Spurs,Houston Rockets,27,18,34,26,30,18,27,34,15.01.2021
250,Oklahoma City Thunder,San Antonio Spurs,26,17,30,29,26,25,29,32,13.01.2021
251,Minnesota Timberwolves,San Antonio Spurs,25,19,22,30,22,27,20,19,11.01.2021
252,Minnesota Timberwolves,San Antonio Spurs,34,24,27,28,28,32,23,30,"10.01.2021
AOT"
253,Los Angeles Lakers,San Antonio Spurs,26,30,33,20,34,31,26,27,08.01.2021
254,Los Angeles Clippers,San Antonio Spurs,27,17,40,29,36,27,22,31,06.01.2021
255,San Antonio Spurs,Utah Jazz,23,28,25,33,33,32,33,32,04.01.2021
256,San Antonio Spurs,Los Angeles Lakers,31,26,28,18,25,33,23,28,02.01.2021
257,San Antonio Spurs,Los Angeles Lakers,27,26,29,25,35,28,29,29,31.12.2020
258,New Orleans Pelicans,San Antonio Spurs,16,31,32,19,18,27,26,24,28.12.2020
259,San Antonio Spurs,Toronto Raptors,33,28,30,28,39,19,28,28,27.12.2020
260,Memphis Grizzlies,San Antonio Spurs,33,20,35,31,30,36,33,32,24.12.2020
261,Houston Rockets,San Antonio Spurs,33,27,38,30,20,25,23,38,18.12.2020
262,Houston Rockets,San Antonio Spurs,25,31,21,35,31,24,17,26,16.12.2020
263,San Antonio Spurs,Oklahoma City Thunder,32,26,32,18,33,40,25,23,13.12.2020
264,Utah Jazz,San Antonio Spurs,41,20,26,31,24,26,27,35,13.08.2020
265,San Antonio Spurs,Houston Rockets,31,35,32,25,25,24,29,27,11.08.2020
266,New Orleans Pelicans,San Antonio Spurs,19,26,32,36,27,35,19,41,09.08.2020
267,San Antonio Spurs,Utah Jazz,36,24,36,23,27,23,34,27,07.08.2020
268,San Antonio Spurs,Denver Nuggets,28,37,24,37,32,30,27,43,05.08.2020
269,Philadelphia 76ers,San Antonio Spurs,35,29,35,33,32,30,25,43,04.08.2020
270,Memphis Grizzlies,San Antonio Spurs,25,29,22,30,31,28,26,23,02.08.2020
271,San Antonio Spurs,Sacramento Kings,43,21,32,33,30,35,27,28,01.08.2020
272,Indiana Pacers,San Antonio Spurs,32,28,23,28,25,34,31,28,28.07.2020
273,San Antonio Spurs,Brooklyn Nets,28,29,31,31,25,32,39,28,25.07.2020
274,Milwaukee Bucks,San Antonio Spurs,20,27,38,28,20,21,26,25,23.07.2020
275,San Antonio Spurs,Dallas Mavericks,27,27,29,36,29,30,26,24,11.03.2020
276,Cleveland Cavaliers,San Antonio Spurs,35,25,27,31,18,32,41,27,"09.03.2020
AOT"
277,Brooklyn Nets,San Antonio Spurs,41,34,45,19,22,32,41,25,07.03.2020
278,Charlotte Hornets,San Antonio Spurs,36,22,18,27,19,30,28,27,04.03.2020
279,San Antonio Spurs,Indiana Pacers,34,23,27,27,26,40,26,24,03.03.2020
