,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
300,Golden State Warriors,Philadelphia 76ers,21,34,27,36,26,31,33,24,08.03.2020
301,Sacramento Kings,Philadelphia 76ers,30,23,27,28,32,31,33,29,06.03.2020
302,Los Angeles Lakers,Philadelphia 76ers,28,37,31,24,35,19,26,27,04.03.2020
303,Los Angeles Clippers,Philadelphia 76ers,34,36,38,28,39,33,24,34,01.03.2020
304,Philadelphia 76ers,New York Knicks,26,35,26,28,21,25,33,27,28.02.2020
305,Cleveland Cavaliers,Philadelphia 76ers,28,27,22,31,17,27,24,26,27.02.2020
306,Philadelphia 76ers,Atlanta Hawks,41,28,22,38,24,28,40,20,25.02.2020
307,Milwaukee Bucks,Philadelphia 76ers,31,25,37,26,21,29,23,25,23.02.2020
308,Philadelphia 76ers,Brooklyn Nets,26,16,35,26,20,32,26,25,"21.02.2020
AOT"
309,Philadelphia 76ers,Los Angeles Clippers,30,24,27,29,22,32,23,26,12.02.2020
310,Philadelphia 76ers,Chicago Bulls,38,22,23,35,25,30,28,28,10.02.2020
311,Philadelphia 76ers,Memphis Grizzlies,26,32,39,22,25,19,22,41,08.02.2020
312,Milwaukee Bucks,Philadelphia 76ers,22,32,32,26,26,25,23,27,07.02.2020
313,Miami Heat,Philadelphia 76ers,30,26,41,40,26,26,25,29,04.02.2020
314,Boston Celtics,Philadelphia 76ers,32,27,27,30,19,32,16,28,02.02.2020
315,Atlanta Hawks,Philadelphia 76ers,39,35,25,28,31,36,25,25,31.01.2020
316,Philadelphia 76ers,Golden State Warriors,26,33,27,29,27,27,28,22,29.01.2020
317,Philadelphia 76ers,Los Angeles Lakers,35,24,26,23,25,25,23,18,26.01.2020
318,Toronto Raptors,Philadelphia 76ers,26,24,26,31,35,15,22,23,23.01.2020
319,Brooklyn Nets,Philadelphia 76ers,32,36,23,20,29,35,26,27,20.01.2020
