,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
68,Denver Nuggets,New York Knicks,27,27,30,19,30,25,25,26,17.11.2022
69,Chicago Bulls,Denver Nuggets,20,27,29,27,32,30,35,29,14.11.2022
70,Boston Celtics,Denver Nuggets,33,33,31,34,25,32,34,21,12.11.2022
71,Indiana Pacers,Denver Nuggets,27,43,25,24,35,21,33,33,10.11.2022
72,San Antonio Spurs,Denver Nuggets,28,34,27,20,28,37,29,21,08.11.2022
73,Denver Nuggets,San Antonio Spurs,40,30,29,27,27,24,25,25,06.11.2022
74,Oklahoma City Thunder,Denver Nuggets,29,28,38,15,42,29,22,29,04.11.2022
75,Los Angeles Lakers,Denver Nuggets,26,29,38,28,31,20,34,25,31.10.2022
76,Denver Nuggets,Utah Jazz,35,28,26,28,25,25,28,23,29.10.2022
77,Denver Nuggets,Los Angeles Lakers,26,28,32,24,22,32,17,28,27.10.2022
78,Portland Trail Blazers,Denver Nuggets,23,32,44,36,31,30,25,24,25.10.2022
79,Denver Nuggets,Oklahoma City Thunder,28,27,33,34,29,26,30,32,23.10.2022
80,Golden State Warriors,Denver Nuggets,34,18,36,35,40,30,28,30,22.10.2022
81,Utah Jazz,Denver Nuggets,37,38,19,29,30,23,27,22,20.10.2022
82,Golden State Warriors,Denver Nuggets,28,36,20,28,32,24,42,21,15.10.2022
83,Los Angeles Clippers,Denver Nuggets,29,37,34,15,37,37,26,26,13.10.2022
84,Denver Nuggets,Phoenix Suns,30,24,24,29,35,24,22,24,11.10.2022
85,Chicago Bulls,Denver Nuggets,27,45,33,26,26,37,25,25,08.10.2022
86,Denver Nuggets,Oklahoma City Thunder,21,31,30,19,30,21,39,22,04.10.2022
87,Utah Jazz,Denver Nuggets,18,26,20,18,20,12,22,18,18.07.2022
88,Denver Nuggets,Philadelphia 76ers,9,18,16,28,22,26,25,24,15.07.2022
89,Los Angeles Clippers,Denver Nuggets,14,17,22,22,21,22,19,18,14.07.2022
90,Cleveland Cavaliers,Denver Nuggets,26,20,14,16,21,29,15,19,11.07.2022
91,Minnesota Timberwolves,Denver Nuggets,15,30,20,20,14,25,17,22,09.07.2022
