,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
92,Dallas Mavericks,Phoenix Suns,28,32,34,19,25,20,27,14,13.05.2022
93,Phoenix Suns,Dallas Mavericks,23,26,33,28,26,20,14,20,11.05.2022
94,Dallas Mavericks,Phoenix Suns,37,31,19,24,25,31,22,23,08.05.2022
95,Dallas Mavericks,Phoenix Suns,29,22,31,21,20,24,23,27,07.05.2022
96,Phoenix Suns,Dallas Mavericks,32,26,31,40,28,32,23,26,05.05.2022
97,Phoenix Suns,Dallas Mavericks,35,34,27,25,25,31,23,35,03.05.2022
98,New Orleans Pelicans,Phoenix Suns,28,30,27,24,28,20,34,33,29.04.2022
99,Phoenix Suns,New Orleans Pelicans,32,27,30,23,20,26,32,19,27.04.2022
100,New Orleans Pelicans,Phoenix Suns,25,24,35,34,22,29,23,29,25.04.2022
101,New Orleans Pelicans,Phoenix Suns,29,19,31,32,28,31,22,33,23.04.2022
102,Phoenix Suns,New Orleans Pelicans,28,33,22,31,30,26,34,35,20.04.2022
103,Phoenix Suns,New Orleans Pelicans,28,25,26,31,16,18,37,28,18.04.2022
104,Phoenix Suns,Sacramento Kings,24,27,26,32,33,34,19,30,11.04.2022
105,Utah Jazz,Phoenix Suns,24,33,35,13,30,24,21,36,09.04.2022
106,Los Angeles Clippers,Phoenix Suns,26,34,27,26,22,9,30,48,07.04.2022
107,Phoenix Suns,Los Angeles Lakers,28,35,35,23,31,27,22,30,06.04.2022
108,Oklahoma City Thunder,Phoenix Suns,20,32,32,33,27,26,22,21,04.04.2022
109,Memphis Grizzlies,Phoenix Suns,34,20,30,38,23,27,33,31,02.04.2022
110,Golden State Warriors,Phoenix Suns,32,16,27,28,29,21,27,30,31.03.2022
111,Phoenix Suns,Philadelphia 76ers,37,23,31,23,39,25,22,18,27.03.2022
112,Denver Nuggets,Phoenix Suns,31,37,38,24,31,35,38,36,25.03.2022
113,Minnesota Timberwolves,Phoenix Suns,30,34,24,28,25,26,32,42,24.03.2022
