,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
75,Washington Wizards,Philadelphia 76ers,28,24,21,38,30,22,34,32,01.11.2022
76,Chicago Bulls,Philadelphia 76ers,22,34,31,22,37,27,26,24,30.10.2022
77,Toronto Raptors,Philadelphia 76ers,26,22,22,20,28,37,16,31,29.10.2022
78,Toronto Raptors,Philadelphia 76ers,35,28,26,30,27,26,26,30,27.10.2022
79,Philadelphia 76ers,Indiana Pacers,33,31,26,30,23,23,30,30,25.10.2022
80,Philadelphia 76ers,San Antonio Spurs,25,26,26,28,19,35,31,29,22.10.2022
81,Philadelphia 76ers,Milwaukee Bucks,24,21,18,25,30,17,26,17,21.10.2022
82,Boston Celtics,Philadelphia 76ers,24,39,35,28,29,34,25,29,19.10.2022
83,Philadelphia 76ers,Charlotte Hornets,27,21,22,29,27,29,12,26,13.10.2022
84,Cleveland Cavaliers,Philadelphia 76ers,20,30,25,22,33,28,25,27,11.10.2022
85,Philadelphia 76ers,Cleveland Cavaliers,28,32,30,23,33,31,26,22,06.10.2022
86,Brooklyn Nets,Philadelphia 76ers,26,36,24,22,42,23,36,26,04.10.2022
87,Philadelphia 76ers,Chicago Bulls,25,23,34,22,29,29,31,30,17.07.2022
88,Denver Nuggets,Philadelphia 76ers,9,18,16,28,22,26,25,24,15.07.2022
89,Philadelphia 76ers,Miami Heat,17,15,24,19,18,16,20,17,14.07.2022
90,Brooklyn Nets,Philadelphia 76ers,22,22,23,24,21,21,24,18,10.07.2022
91,Philadelphia 76ers,Toronto Raptors,13,31,26,7,24,17,30,26,09.07.2022
92,Philadelphia 76ers,Oklahoma City Thunder,19,20,20,21,15,24,23,17,07.07.2022
93,Utah Jazz,Philadelphia 76ers,21,22,18,21,22,17,27,20,07.07.2022
94,Philadelphia 76ers,Memphis Grizzlies,28,26,29,16,34,28,26,15,06.07.2022
95,Philadelphia 76ers,Miami Heat,25,23,15,27,28,21,25,25,13.05.2022
96,Miami Heat,Philadelphia 76ers,31,25,25,39,19,25,22,19,11.05.2022
97,Philadelphia 76ers,Miami Heat,30,34,25,27,28,28,29,23,09.05.2022
98,Philadelphia 76ers,Miami Heat,21,20,27,31,17,17,31,14,07.05.2022
99,Miami Heat,Philadelphia 76ers,31,29,31,28,24,28,28,23,05.05.2022
100,Miami Heat,Philadelphia 76ers,30,20,30,26,22,29,21,20,03.05.2022
101,Toronto Raptors,Philadelphia 76ers,29,32,17,19,34,28,37,33,29.04.2022
102,Philadelphia 76ers,Toronto Raptors,27,14,25,22,29,25,21,28,26.04.2022
103,Toronto Raptors,Philadelphia 76ers,24,30,26,30,24,25,28,25,23.04.2022
104,Toronto Raptors,Philadelphia 76ers,29,27,19,20,19,27,28,21,"21.04.2022
AOT"
105,Philadelphia 76ers,Toronto Raptors,32,35,28,17,33,19,19,26,19.04.2022
106,Philadelphia 76ers,Toronto Raptors,35,34,38,24,27,24,37,23,16.04.2022
107,Philadelphia 76ers,Detroit Pistons,36,26,31,25,30,30,28,18,11.04.2022
108,Philadelphia 76ers,Indiana Pacers,37,29,34,33,23,31,36,30,09.04.2022
109,Toronto Raptors,Philadelphia 76ers,26,30,31,32,33,27,25,29,08.04.2022
110,Indiana Pacers,Philadelphia 76ers,31,28,40,23,33,49,25,24,06.04.2022
111,Cleveland Cavaliers,Philadelphia 76ers,23,32,25,28,21,28,32,31,03.04.2022
112,Philadelphia 76ers,Charlotte Hornets,29,29,45,41,26,27,27,34,02.04.2022
113,Detroit Pistons,Philadelphia 76ers,20,30,23,29,25,29,25,15,01.04.2022
114,Philadelphia 76ers,Milwaukee Bucks,24,37,28,27,27,24,30,37,30.03.2022
115,Phoenix Suns,Philadelphia 76ers,37,23,31,23,39,25,22,18,27.03.2022
116,Los Angeles Clippers,Philadelphia 76ers,19,24,28,26,35,29,29,29,26.03.2022
117,Los Angeles Lakers,Philadelphia 76ers,30,22,39,30,27,34,32,33,24.03.2022
118,Philadelphia 76ers,Miami Heat,26,31,23,33,32,24,22,28,22.03.2022
119,Philadelphia 76ers,Toronto Raptors,37,17,20,14,27,30,12,24,21.03.2022
120,Philadelphia 76ers,Dallas Mavericks,26,32,26,27,27,26,23,25,19.03.2022
121,Cleveland Cavaliers,Philadelphia 76ers,23,36,31,24,30,42,13,33,17.03.2022
122,Philadelphia 76ers,Denver Nuggets,37,21,30,22,22,31,28,33,15.03.2022
123,Orlando Magic,Philadelphia 76ers,29,30,21,24,24,23,27,30,"13.03.2022
AOT"
124,Philadelphia 76ers,Brooklyn Nets,23,28,19,30,40,32,30,27,11.03.2022
125,Philadelphia 76ers,Chicago Bulls,37,22,29,33,32,21,24,29,08.03.2022
126,Miami Heat,Philadelphia 76ers,22,32,19,26,14,26,28,14,06.03.2022
127,Philadelphia 76ers,Cleveland Cavaliers,30,33,34,28,43,28,28,20,05.03.2022
128,Philadelphia 76ers,New York Knicks,25,30,38,30,33,29,19,27,03.03.2022
129,New York Knicks,Philadelphia 76ers,35,21,33,20,38,27,26,34,27.02.2022
130,Minnesota Timberwolves,Philadelphia 76ers,25,24,25,28,34,31,27,41,26.02.2022
131,Milwaukee Bucks,Philadelphia 76ers,27,34,32,27,24,45,31,23,18.02.2022
132,Philadelphia 76ers,Boston Celtics,22,20,16,29,32,37,32,34,16.02.2022
133,Philadelphia 76ers,Cleveland Cavaliers,36,22,22,23,23,28,20,22,13.02.2022
134,Philadelphia 76ers,Oklahoma City Thunder,24,22,31,23,24,17,20,26,12.02.2022
135,Philadelphia 76ers,Phoenix Suns,25,34,25,25,29,26,28,31,09.02.2022
136,Chicago Bulls,Philadelphia 76ers,26,26,29,27,34,27,28,30,06.02.2022
137,Dallas Mavericks,Philadelphia 76ers,24,29,32,22,33,30,15,20,05.02.2022
138,Philadelphia 76ers,Washington Wizards,28,26,25,24,29,30,22,25,03.02.2022
139,Philadelphia 76ers,Memphis Grizzlies,39,24,21,27,30,28,22,31,"01.02.2022
AOT"
140,Philadelphia 76ers,Sacramento Kings,27,23,31,22,31,30,22,18,30.01.2022
141,Philadelphia 76ers,Los Angeles Lakers,32,22,34,17,22,26,20,19,28.01.2022
142,Philadelphia 76ers,New Orleans Pelicans,20,30,36,31,24,34,28,21,26.01.2022
143,San Antonio Spurs,Philadelphia 76ers,23,24,30,32,29,30,27,29,24.01.2022
144,Philadelphia 76ers,Los Angeles Clippers,17,37,26,21,24,16,30,32,22.01.2022
145,Philadelphia 76ers,Orlando Magic,25,22,47,29,21,36,23,30,20.01.2022
146,Washington Wizards,Philadelphia 76ers,38,23,30,26,29,26,28,15,17.01.2022
147,Miami Heat,Philadelphia 76ers,29,21,23,25,20,23,32,34,16.01.2022
148,Philadelphia 76ers,Boston Celtics,32,23,28,28,14,21,31,33,15.01.2022
149,Philadelphia 76ers,Charlotte Hornets,35,15,26,22,34,30,21,24,13.01.2022
150,Houston Rockets,Philadelphia 76ers,27,23,22,19,36,26,29,20,11.01.2022
151,Philadelphia 76ers,San Antonio Spurs,39,32,26,22,19,34,27,20,08.01.2022
152,Orlando Magic,Philadelphia 76ers,33,26,30,17,33,29,26,28,06.01.2022
153,Philadelphia 76ers,Houston Rockets,34,28,41,30,30,33,29,21,04.01.2022
154,Brooklyn Nets,Philadelphia 76ers,31,23,28,20,39,16,29,26,31.12.2021
155,Toronto Raptors,Philadelphia 76ers,24,24,33,28,27,28,30,29,29.12.2021
156,Washington Wizards,Philadelphia 76ers,31,24,17,24,25,38,29,25,27.12.2021
157,Philadelphia 76ers,Atlanta Hawks,18,33,24,21,32,19,28,19,24.12.2021
158,Boston Celtics,Philadelphia 76ers,20,29,31,23,28,23,24,33,21.12.2021
159,Brooklyn Nets,Philadelphia 76ers,39,27,19,29,25,23,31,26,17.12.2021
160,Philadelphia 76ers,Miami Heat,18,31,21,26,29,29,23,20,16.12.2021
161,Memphis Grizzlies,Philadelphia 76ers,37,31,33,25,30,26,19,16,14.12.2021
162,Philadelphia 76ers,Golden State Warriors,23,23,24,32,22,27,24,20,12.12.2021
163,Philadelphia 76ers,Utah Jazz,32,22,22,20,27,34,27,30,10.12.2021
164,Charlotte Hornets,Philadelphia 76ers,26,27,28,25,26,25,31,28,09.12.2021
165,Charlotte Hornets,Philadelphia 76ers,34,28,31,26,23,44,28,24,"07.12.2021
AOT"
166,Atlanta Hawks,Philadelphia 76ers,22,30,35,9,31,13,34,20,04.12.2021
