,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
155,Minnesota Timberwolves,Atlanta Hawks,24,24,30,32,33,28,35,25,07.12.2021
156,Atlanta Hawks,Charlotte Hornets,30,31,31,35,30,38,31,31,06.12.2021
157,Atlanta Hawks,Philadelphia 76ers,22,30,35,9,31,13,34,20,04.12.2021
158,Indiana Pacers,Atlanta Hawks,29,28,31,23,38,27,22,27,02.12.2021
159,Atlanta Hawks,New York Knicks,27,23,24,16,28,23,34,14,28.11.2021
160,Memphis Grizzlies,Atlanta Hawks,21,27,18,34,29,33,43,27,27.11.2021
161,San Antonio Spurs,Atlanta Hawks,27,31,25,23,27,38,38,21,25.11.2021
162,Atlanta Hawks,Oklahoma City Thunder,32,34,27,20,27,33,11,30,23.11.2021
163,Atlanta Hawks,Charlotte Hornets,25,35,29,26,21,27,29,28,21.11.2021
164,Atlanta Hawks,Boston Celtics,30,28,33,19,29,20,28,22,18.11.2021
165,Atlanta Hawks,Orlando Magic,30,30,33,36,31,25,28,27,16.11.2021
166,Atlanta Hawks,Milwaukee Bucks,32,26,31,31,24,20,33,23,15.11.2021
167,Denver Nuggets,Atlanta Hawks,32,17,30,26,25,21,23,27,13.11.2021
168,Utah Jazz,Atlanta Hawks,30,32,33,15,28,22,30,18,10.11.2021
169,Golden State Warriors,Atlanta Hawks,32,29,41,25,34,31,20,28,09.11.2021
170,Phoenix Suns,Atlanta Hawks,25,34,27,35,26,32,40,19,07.11.2021
171,Atlanta Hawks,Utah Jazz,16,24,34,24,15,24,36,41,05.11.2021
172,Brooklyn Nets,Atlanta Hawks,35,26,34,22,28,31,20,29,04.11.2021
173,Atlanta Hawks,Washington Wizards,34,29,21,34,23,37,17,34,02.11.2021
174,Philadelphia 76ers,Atlanta Hawks,28,32,29,33,15,31,23,25,31.10.2021
175,Washington Wizards,Atlanta Hawks,33,31,36,22,32,23,31,25,29.10.2021
176,New Orleans Pelicans,Atlanta Hawks,33,26,18,22,19,34,31,18,28.10.2021
177,Atlanta Hawks,Detroit Pistons,28,34,33,27,18,36,25,25,26.10.2021
178,Cleveland Cavaliers,Atlanta Hawks,24,28,31,18,27,28,17,23,23.10.2021
179,Atlanta Hawks,Dallas Mavericks,22,29,35,27,20,24,20,23,22.10.2021
180,Atlanta Hawks,Miami Heat,33,34,30,30,17,26,29,20,15.10.2021
181,Memphis Grizzlies,Atlanta Hawks,22,18,24,23,21,16,27,27,10.10.2021
182,Atlanta Hawks,Cleveland Cavaliers,19,22,27,28,21,25,22,31,07.10.2021
183,Miami Heat,Atlanta Hawks,33,41,25,26,32,26,24,17,05.10.2021
184,New York Knicks,Atlanta Hawks,27,26,20,31,27,15,20,23,17.08.2021
185,Miami Heat,Atlanta Hawks,24,27,21,18,26,26,19,23,14.08.2021
186,Atlanta Hawks,Philadelphia 76ers,23,20,21,22,14,21,29,22,"13.08.2021
AOT"
187,Indiana Pacers,Atlanta Hawks,21,16,26,20,19,26,24,15,10.08.2021
188,Atlanta Hawks,Boston Celtics,16,25,20,22,17,25,19,24,08.08.2021
189,Atlanta Hawks,Milwaukee Bucks,24,19,29,35,28,19,44,27,04.07.2021
190,Milwaukee Bucks,Atlanta Hawks,36,29,26,32,22,34,22,34,02.07.2021
191,Atlanta Hawks,Milwaukee Bucks,25,26,36,23,22,16,24,26,30.06.2021
192,Atlanta Hawks,Milwaukee Bucks,32,24,29,17,27,29,27,30,28.06.2021
193,Milwaukee Bucks,Atlanta Hawks,34,43,26,22,28,17,18,28,26.06.2021
194,Milwaukee Bucks,Atlanta Hawks,28,31,26,28,25,29,34,28,24.06.2021
195,Philadelphia 76ers,Atlanta Hawks,28,18,25,25,25,23,28,27,21.06.2021
196,Atlanta Hawks,Philadelphia 76ers,29,22,25,23,22,25,33,24,19.06.2021
197,Philadelphia 76ers,Atlanta Hawks,38,24,25,19,24,16,29,40,17.06.2021
198,Atlanta Hawks,Philadelphia 76ers,20,29,31,23,28,34,20,18,15.06.2021
199,Atlanta Hawks,Philadelphia 76ers,20,36,19,36,28,33,34,32,12.06.2021
200,Philadelphia 76ers,Atlanta Hawks,33,24,34,27,20,35,29,18,09.06.2021
201,Philadelphia 76ers,Atlanta Hawks,27,27,29,41,42,32,25,29,06.06.2021
202,New York Knicks,Atlanta Hawks,21,26,15,27,21,31,22,29,03.06.2021
203,Atlanta Hawks,New York Knicks,25,28,35,25,26,23,22,25,30.05.2021
204,Atlanta Hawks,New York Knicks,29,29,28,19,31,13,28,22,29.05.2021
205,New York Knicks,Atlanta Hawks,20,24,32,25,27,30,18,17,27.05.2021
206,New York Knicks,Atlanta Hawks,16,34,23,32,24,28,19,36,24.05.2021
207,Atlanta Hawks,Houston Rockets,36,36,27,25,33,21,18,23,17.05.2021
208,Atlanta Hawks,Orlando Magic,29,32,32,23,16,25,30,22,14.05.2021
209,Atlanta Hawks,Washington Wizards,35,21,27,37,30,29,32,25,13.05.2021
210,Atlanta Hawks,Washington Wizards,34,27,35,29,32,30,17,45,11.05.2021
211,Indiana Pacers,Atlanta Hawks,36,36,38,23,26,32,38,30,07.05.2021
212,Atlanta Hawks,Phoenix Suns,42,25,30,38,38,27,23,15,06.05.2021
213,Atlanta Hawks,Portland Trail Blazers,32,36,34,21,31,31,33,19,04.05.2021
214,Atlanta Hawks,Chicago Bulls,31,23,28,26,26,37,12,22,02.05.2021
215,Philadelphia 76ers,Atlanta Hawks,23,42,29,32,26,20,31,27,01.05.2021
216,Philadelphia 76ers,Atlanta Hawks,37,30,26,34,17,22,24,20,29.04.2021
217,Detroit Pistons,Atlanta Hawks,27,28,19,26,23,21,23,19,27.04.2021
218,Atlanta Hawks,Milwaukee Bucks,26,17,27,41,29,22,27,26,26.04.2021
219,Atlanta Hawks,Miami Heat,31,31,33,23,30,31,28,14,24.04.2021
220,New York Knicks,Atlanta Hawks,34,33,23,32,39,30,28,25,"22.04.2021
AOT"
221,Atlanta Hawks,Orlando Magic,27,38,15,32,24,24,24,24,21.04.2021
